booking_id,customer_id,trip_id,booking_date,booking_amount,booking_status
B007577,C003772,T000003,2026-09-20,968.85,Confirmed
B007578,C000372,T000017,2026-04-03,2387.85,Cancelled
B007579,C004914,T000014,2026-07-19,798.35,Confirmed
B007580,C001175,T000014,2026-10-11,1785.45,Confirmed
B007581,C001165,T000046,2026-10-30,2044.93,Cancelled
B007582,C001093,T000038,2026-12-01,4339.29,Pending
B007583,C001284,T000035,2026-05-10,4270.94,Confirmed
B007584,C002012,T000001,2025-11-15,552.01,Confirmed
B007585,C000846,T000048,2026-05-14,2895.25,Pending
B007586,C001992,T000029,2026-06-25,1505.95,Confirmed
B007587,C000521,T000004,2025-11-26,1940.42,Pending
B007588,C004467,T000033,2026-05-05,597.43,Cancelled
B007589,C004197,T000017,2026-01-29,3873.86,Cancelled
B007590,C004757,T000028,2026-03-22,4777.65,Confirmed
B007591,C000243,T000050,2026-07-06,1486.7,Confirmed
B007592,C002801,T000026,2025-12-11,2037.98,Confirmed
B007593,C004608,T000008,2026-01-26,1428.95,Cancelled
B007594,C002897,T000034,2026-07-15,4685.22,Confirmed
B007595,C002603,T000018,2026-09-02,542.1,Confirmed
B007596,C002274,T000031,2025-12-21,3127.38,Cancelled
B007597,C001542,T000027,2026-08-19,4418.44,Confirmed
B007598,C002766,T000016,2025-12-22,1338.38,Pending
B007599,C002115,T000010,2026-05-11,3154.98,Confirmed
B007600,C004492,T000040,2026-04-26,727.92,Confirmed
B007601,C004708,T000012,2026-03-21,4165.63,Confirmed
B007602,C003084,T000022,2026-03-13,1734.93,Confirmed
B007603,C001858,T000016,2026-01-11,4949.39,Pending
B007604,C000770,T000012,2025-11-19,4649.04,Confirmed
B007605,C001423,T000011,2026-06-28,3796.32,Pending
B007606,C000407,T000020,2026-06-24,2735.79,Pending
B007607,C002973,T000001,2026-01-11,3949.65,Confirmed
B007608,C001873,T000027,2026-03-21,1087.74,Cancelled
B007609,C002695,T000003,2026-05-16,1895.9,Confirmed
B007610,C002270,T000012,2025-10-09,621.03,Cancelled
B007611,C004750,T000030,2026-01-22,3402.61,Confirmed
B007612,C001182,T000009,2026-04-25,4124.92,Pending
B007613,C001440,T000037,2025-10-05,4758.28,Confirmed
B007614,C003054,T000001,2026-02-08,3589.28,Cancelled
B007615,C003334,T000042,2026-05-04,3794.41,Confirmed
B007616,C002898,T000049,2025-11-03,4529.55,Confirmed
B007617,C002904,T000004,2025-10-19,4713.7,Confirmed
B007618,C000229,T000015,2026-05-19,2710.84,Confirmed
B007619,C003960,T000027,2026-07-15,994.04,Confirmed
B007620,C001894,T000008,2026-04-04,2598.88,Cancelled
B007621,C001314,T000023,2026-04-27,3002.33,Confirmed
B007622,C001071,T000015,2026-04-25,3341.95,Pending
B007623,C000975,T000027,2026-05-27,4951.78,Cancelled
B007624,C001739,T000031,2025-12-22,4629.03,Confirmed
B007625,C003286,T000039,2025-09-17,2283.64,Confirmed
B007626,C000758,T000047,2026-02-22,1010.54,Pending
B007627,C003096,T000008,2026-02-11,1466.56,Confirmed
B007628,C000321,T000030,2025-09-09,1282.1,Confirmed
B007629,C002322,T000042,2026-03-22,2102.06,Confirmed
B007630,C000556,T000018,2026-08-10,4444.2,Pending
B007631,C004940,T000004,2025-10-27,2470.86,Confirmed
B007632,C001387,T000047,2026-05-11,3052.75,Confirmed
B007633,C004764,T000043,2026-08-23,1306.25,Confirmed
B007634,C003048,T000022,2026-02-19,2717.82,Confirmed
B007635,C002428,T000003,2026-09-08,4431.32,Confirmed
B007636,C002005,T000015,2026-02-14,3980.58,Cancelled
B007637,C001931,T000035,2026-03-19,865.36,Confirmed
B007638,C004842,T000047,2026-02-27,4379.33,Confirmed
B007639,C004771,T000038,2026-10-23,1732.23,Confirmed
B007640,C002164,T000033,2026-04-17,3495.72,Confirmed
B007641,C003868,T000014,2026-10-02,1158.72,Confirmed
B007642,C002427,T000048,2026-06-10,3535.9,Cancelled
B007643,C003794,T000001,2026-01-01,660.66,Cancelled
B007644,C002514,T000049,2026-02-12,3202.9,Confirmed
B007645,C003804,T000026,2025-08-28,3406.73,Confirmed
B007646,C002328,T000008,2025-12-21,1600.24,Cancelled
B007647,C000618,T000050,2026-10-20,4716.39,Confirmed
B007648,C002166,T000016,2026-04-20,706.88,Confirmed
B007649,C003309,T000038,2026-07-16,4512.69,Confirmed
B007650,C000993,T000010,2026-07-12,2218.54,Confirmed
B007651,C001378,T000042,2026-04-22,3712.62,Confirmed
B007652,C004382,T000037,2025-09-16,3431.97,Confirmed
B007653,C003175,T000026,2025-12-11,1257.11,Confirmed
B007654,C004783,T000028,2026-07-06,1935.5,Confirmed
B007655,C001306,T000012,2025-11-29,2883.53,Cancelled
B007656,C004834,T000020,2026-09-21,4309.3,Confirmed
B007657,C003079,T000049,2026-01-02,4796.87,Confirmed
B007658,C002687,T000014,2026-09-17,592.64,Confirmed
B007659,C002984,T000046,2026-07-01,2086.51,Cancelled
B007660,C002524,T000035,2026-06-03,3506.65,Confirmed
B007661,C003583,T000029,2026-11-05,2874.78,Cancelled
B007662,C001486,T000012,2026-03-13,4743.6,Confirmed
B007663,C002101,T000018,2026-07-23,576.36,Cancelled
B007664,C004582,T000044,2026-02-04,2469.83,Confirmed
B007665,C003716,T000002,2026-10-31,3509.62,Confirmed
B007666,C002002,T000002,2026-11-02,1479.13,Cancelled
B007667,C001388,T000017,2026-01-13,3766.42,Confirmed
B007668,C003184,T000010,2026-04-30,865.53,Cancelled
B007669,C001031,T000018,2026-05-21,2529.67,Confirmed
B007670,C001766,T000022,2026-01-20,3543.06,Confirmed
B007671,C004764,T000019,2026-08-26,1700.41,Cancelled
B007672,C001221,T000001,2026-02-27,832.31,Cancelled
B007673,C004931,T000024,2026-01-25,4806.6,Cancelled
B007674,C004972,T000036,2026-05-06,4612.2,Confirmed
B007675,C003807,T000025,2026-06-26,4668.66,Pending
B007676,C002415,T000036,2025-12-31,4903.26,Confirmed
B007677,C004346,T000031,2026-02-14,1331.14,Confirmed
B007678,C001619,T000031,2025-11-18,1209.99,Confirmed
B007679,C001264,T000002,2026-10-05,653.97,Pending
B007680,C000872,T000019,2026-06-22,4513.2,Confirmed
B007681,C000835,T000012,2025-11-11,3887.43,Cancelled
B007682,C002823,T000010,2026-05-21,3349.68,Confirmed
B007683,C000919,T000031,2025-11-22,4674.54,Confirmed
B007684,C001725,T000045,2026-01-05,3087.84,Confirmed
B007685,C002414,T000022,2026-04-21,1083.79,Confirmed
B007686,C001314,T000023,2026-04-30,1295.89,Confirmed
B007687,C004499,T000023,2026-07-29,1094.83,Confirmed
B007688,C002106,T000015,2026-04-09,1884.46,Confirmed
B007689,C002569,T000026,2026-01-13,2207.74,Confirmed
B007690,C001139,T000003,2026-06-11,4085.78,Confirmed
B007691,C000210,T000023,2026-09-11,1360.64,Confirmed
B007692,C001065,T000020,2026-11-12,3764.14,Confirmed
B007693,C004912,T000045,2025-09-21,2710.53,Confirmed
B007694,C002221,T000040,2026-05-27,4998.47,Confirmed
B007695,C000234,T000039,2025-09-27,3994.62,Confirmed
B007696,C000793,T000008,2025-12-24,4860.29,Confirmed
B007697,C003111,T000018,2026-10-27,2040.58,Cancelled
B007698,C002167,T000041,2026-09-19,1053.73,Confirmed
B007699,C000335,T000006,2026-03-13,2776.53,Pending
B007700,C001360,T000027,2026-03-27,1059.08,Pending
B007701,C001215,T000036,2026-05-07,2716.03,Confirmed
B007702,C004420,T000015,2026-01-16,1714.73,Cancelled
B007703,C000284,T000037,2026-01-06,2709.71,Confirmed
B007704,C000213,T000005,2026-01-20,4773.36,Confirmed
B007705,C001659,T000039,2026-01-01,1800.65,Confirmed
B007706,C004079,T000009,2026-03-30,4970.45,Confirmed
B007707,C004848,T000007,2025-12-31,1531.98,Confirmed
B007708,C001418,T000041,2026-11-03,1436.49,Confirmed
B007709,C002387,T000020,2026-08-17,2951.55,Confirmed
B007710,C001795,T000010,2026-06-16,4289.2,Confirmed
B007711,C000105,T000026,2026-01-07,3872.77,Confirmed
B007712,C004866,T000004,2025-12-27,3755.92,Confirmed
B007713,C003894,T000038,2026-08-12,1771.85,Pending
B007714,C003846,T000024,2026-03-20,601.33,Confirmed
B007715,C003691,T000014,2026-11-20,1227.87,Confirmed
B007716,C003293,T000041,2026-08-18,2072.63,Pending
B007717,C000379,T000001,2025-12-02,4872.58,Confirmed
B007718,C003294,T000017,2026-03-01,4639.0,Cancelled
B007719,C003330,T000045,2025-11-22,1402.9,Cancelled
B007720,C004809,T000024,2026-02-14,3765.3,Confirmed
B007721,C003439,T000027,2026-08-08,3105.58,Confirmed
B007722,C000225,T000007,2025-10-23,724.29,Confirmed
B007723,C000738,T000009,2026-04-19,2172.68,Confirmed
B007724,C000236,T000043,2026-05-13,2687.33,Pending
B007725,C004279,T000035,2026-03-21,3504.08,Confirmed
B007726,C000712,T000012,2026-01-10,1827.07,Pending
B007727,C001889,T000021,2026-10-13,4702.18,Confirmed
B007728,C004719,T000003,2026-05-03,2533.46,Pending
B007729,C001260,T000015,2026-01-08,1618.38,Confirmed
B007730,C000749,T000021,2026-08-26,1923.93,Confirmed
B007731,C003987,T000010,2026-03-04,3883.48,Confirmed
B007732,C003552,T000033,2026-06-13,3381.28,Confirmed
B007733,C000510,T000046,2026-11-03,3839.8,Confirmed
B007734,C001824,T000006,2026-05-11,1815.54,Confirmed
B007735,C004881,T000002,2026-07-03,1970.82,Confirmed
B007736,C002942,T000029,2026-09-12,2285.24,Confirmed
B007737,C004233,T000040,2026-03-28,1348.67,Confirmed
B007738,C002135,T000033,2026-03-27,3609.7,Confirmed
B007739,C001778,T000004,2026-02-28,1982.07,Confirmed
B007740,C001223,T000004,2025-12-19,1968.06,Cancelled
B007741,C003668,T000029,2026-08-03,1712.14,Cancelled
B007742,C001778,T000037,2026-01-30,2537.73,Cancelled
B007743,C001305,T000020,2026-09-05,3973.89,Confirmed
B007744,C004860,T000041,2026-05-22,4260.24,Confirmed
B007745,C000702,T000023,2026-08-17,4120.29,Confirmed
B007746,C002990,T000045,2025-12-01,3295.37,Confirmed
B007747,C000152,T000018,2026-07-28,1761.92,Confirmed
B007748,C001326,T000049,2025-12-07,3806.85,Confirmed
B007749,C001302,T000025,2026-05-25,677.13,Confirmed
B007750,C003723,T000001,2026-03-16,4091.69,Confirmed
B007751,C001712,T000015,2026-01-18,4011.02,Confirmed
B007752,C000807,T000034,2026-08-15,3515.01,Confirmed
B007753,C004331,T000048,2026-06-20,940.66,Confirmed
B007754,C002723,T000020,2026-08-25,4988.04,Confirmed
B007755,C004657,T000037,2026-02-07,3903.84,Confirmed
B007756,C001326,T000027,2026-07-22,3806.63,Confirmed
B007757,C004134,T000022,2026-04-20,788.04,Confirmed
B007758,C001160,T000005,2026-02-28,2294.17,Confirmed
B007759,C002870,T000034,2026-07-24,887.78,Confirmed
B007760,C004517,T000039,2026-02-17,2124.67,Confirmed
B007761,C001243,T000003,2026-07-22,3067.18,Confirmed
B007762,C000348,T000017,2026-02-26,4454.92,Confirmed
B007763,C001832,T000024,2026-03-07,1773.22,Cancelled
B007764,C001570,T000024,2026-05-17,3305.37,Confirmed
B007765,C003936,T000003,2026-06-06,1240.93,Confirmed
B007766,C001919,T000045,2025-09-02,2092.84,Confirmed
B007767,C003233,T000007,2025-09-22,4762.57,Confirmed
B007768,C003759,T000025,2026-09-11,3864.38,Pending
B007769,C002356,T000003,2026-07-17,2956.13,Confirmed
B007770,C001398,T000015,2026-02-22,1632.64,Confirmed
B007771,C002781,T000029,2026-07-20,2208.67,Confirmed
B007772,C001825,T000050,2026-09-08,1205.12,Cancelled
B007773,C002492,T000029,2026-09-27,2090.6,Pending
B007774,C004061,T000010,2026-04-21,1177.85,Cancelled
B007775,C000405,T000032,2026-06-05,4078.88,Confirmed
B007776,C001722,T000023,2026-08-04,863.42,Pending
B007777,C002826,T000039,2025-10-07,1352.32,Confirmed
B007778,C003846,T000009,2025-12-18,3610.25,Confirmed
B007779,C004211,T000037,2025-12-20,4561.33,Pending
B007780,C003193,T000040,2026-05-14,4840.66,Cancelled
B007781,C000065,T000014,2026-08-28,4262.1,Confirmed
B007782,C001300,T000004,2026-01-13,1451.62,Confirmed
B007783,C004921,T000020,2026-07-19,1785.7,Confirmed
B007784,C001416,T000028,2026-05-02,4418.39,Confirmed
B007785,C003594,T000014,2026-11-27,4502.0,Confirmed
B007786,C000969,T000044,2025-12-16,3382.94,Confirmed
B007787,C000369,T000034,2026-06-13,1911.38,Confirmed
B007788,C000233,T000013,2025-11-11,1508.25,Confirmed
B007789,C002243,T000031,2025-12-28,4335.27,Confirmed
B007790,C003084,T000033,2026-03-15,1423.65,Confirmed
B007791,C000921,T000039,2025-11-15,3478.12,Confirmed
B007792,C000689,T000028,2026-08-12,4855.79,Cancelled
B007793,C004273,T000025,2026-10-05,3673.81,Confirmed
B007794,C001470,T000032,2026-02-04,1659.52,Confirmed
B007795,C004726,T000009,2026-03-06,1771.28,Pending
B007796,C004260,T000028,2026-05-04,918.03,Confirmed
B007797,C003623,T000031,2025-11-25,3588.07,Confirmed
B007798,C002101,T000017,2026-01-17,2832.96,Confirmed
B007799,C002266,T000023,2026-08-13,1429.12,Confirmed
B007800,C003790,T000013,2025-12-04,1524.51,Cancelled
B007801,C000824,T000010,2026-03-01,540.61,Confirmed
B007802,C003432,T000016,2026-01-26,4902.89,Confirmed
B007803,C004152,T000006,2026-01-17,4226.08,Confirmed
B007804,C004214,T000048,2026-07-18,2273.76,Confirmed
B007805,C000798,T000011,2026-09-19,4757.4,Confirmed
B007806,C000780,T000003,2026-08-03,3547.04,Confirmed
B007807,C002851,T000028,2026-08-06,3881.58,Confirmed
B007808,C002893,T000041,2026-09-02,3559.8,Cancelled
B007809,C001894,T000015,2026-03-14,3905.82,Confirmed
B007810,C003307,T000013,2026-02-19,1269.23,Cancelled
B007811,C002903,T000042,2026-03-14,3030.79,Confirmed
B007812,C004804,T000045,2026-01-06,4322.19,Confirmed
B007813,C003719,T000017,2026-01-26,587.94,Confirmed
B007814,C000022,T000007,2026-01-05,1055.49,Confirmed
B007815,C001501,T000028,2026-07-03,1605.38,Cancelled
B007816,C000843,T000038,2026-09-12,1826.27,Confirmed
B007817,C001761,T000013,2026-02-26,1322.17,Confirmed
B007818,C003642,T000017,2026-04-02,3309.49,Confirmed
B007819,C000192,T000015,2026-02-16,1823.09,Confirmed
B007820,C000396,T000036,2026-03-29,1211.45,Cancelled
B007821,C004663,T000028,2026-08-05,4576.22,Confirmed
B007822,C004327,T000015,2026-01-12,3627.66,Confirmed
B007823,C000874,T000046,2026-08-10,1607.26,Confirmed
B007824,C002622,T000011,2026-07-16,2124.29,Confirmed
B007825,C004336,T000031,2026-01-05,3833.54,Confirmed
B007826,C000090,T000004,2025-11-02,4059.1,Confirmed
B007827,C002280,T000035,2026-06-22,1293.96,Confirmed
B007828,C000457,T000034,2026-07-03,4714.59,Confirmed
B007829,C002281,T000027,2026-08-30,4033.72,Cancelled
B007830,C004450,T000010,2026-07-22,4355.66,Confirmed
B007831,C001005,T000030,2025-10-18,1147.36,Pending
B007832,C004535,T000045,2025-08-19,1145.15,Cancelled
B007833,C000345,T000020,2026-10-23,1874.16,Confirmed
B007834,C002712,T000029,2026-09-15,790.91,Confirmed
B007835,C004753,T000029,2026-07-03,909.8,Confirmed
B007836,C002463,T000023,2026-09-25,1144.43,Confirmed
B007837,C001117,T000050,2026-09-07,3705.93,Confirmed
B007838,C000626,T000021,2026-07-14,636.04,Confirmed
B007839,C004380,T000048,2026-08-07,874.6,Confirmed
B007840,C001980,T000043,2026-09-24,4748.83,Confirmed
B007841,C003995,T000010,2026-06-21,876.46,Confirmed
B007842,C001679,T000041,2026-09-29,2918.58,Pending
B007843,C000223,T000012,2026-03-22,3391.58,Confirmed
B007844,C000744,T000030,2025-10-03,4813.67,Confirmed
B007845,C000463,T000033,2026-03-20,4549.11,Confirmed
B007846,C001569,T000018,2026-06-10,2483.07,Confirmed
B007847,C003348,T000014,2026-09-01,4739.74,Confirmed
B007848,C001737,T000022,2026-02-09,2445.2,Confirmed
B007849,C004040,T000021,2026-09-11,3514.63,Confirmed
B007850,C003952,T000001,2026-04-06,1668.24,Confirmed
B007851,C000665,T000049,2026-01-30,3364.9,Confirmed
B007852,C001357,T000043,2026-10-06,2921.85,Confirmed
B007853,C001015,T000015,2025-12-27,3230.74,Confirmed
B007854,C002133,T000036,2026-06-02,3571.93,Confirmed
B007855,C002669,T000047,2026-01-05,1280.55,Confirmed
B007856,C001055,T000022,2026-03-08,1855.68,Confirmed
B007857,C001765,T000032,2026-03-19,3813.09,Confirmed
B007858,C004459,T000046,2026-10-08,1237.21,Confirmed
B007859,C002870,T000033,2026-04-21,2049.08,Confirmed
B007860,C001413,T000041,2026-07-16,3499.15,Pending
B007861,C000668,T000039,2025-09-08,4719.43,Confirmed
B007862,C003371,T000023,2026-09-08,838.85,Confirmed
B007863,C001395,T000043,2026-07-12,2824.52,Confirmed
B007864,C000099,T000002,2026-08-01,868.57,Confirmed
B007865,C004071,T000002,2026-12-02,2206.09,Confirmed
B007866,C000422,T000038,2026-12-15,1289.24,Confirmed
B007867,C003651,T000029,2026-11-08,3422.47,Pending
B007868,C004158,T000046,2026-07-12,3910.25,Confirmed
B007869,C001133,T000003,2026-06-29,1613.04,Confirmed
B007870,C001703,T000039,2025-12-20,3707.99,Confirmed
B007871,C003621,T000007,2025-09-25,2510.69,Cancelled
B007872,C003191,T000036,2026-03-24,1776.11,Confirmed
B007873,C000598,T000029,2026-07-28,2855.31,Pending
B007874,C000392,T000037,2025-09-22,2208.43,Pending
B007875,C001076,T000049,2025-12-31,1534.98,Pending
B007876,C002651,T000036,2026-03-06,3905.8,Cancelled
B007877,C002385,T000023,2026-07-02,4088.86,Cancelled
B007878,C000810,T000045,2025-12-26,4101.41,Confirmed
B007879,C003310,T000016,2025-12-30,2219.64,Cancelled
B007880,C003739,T000048,2026-06-19,1262.88,Confirmed
B007881,C001160,T000031,2025-09-15,4281.85,Confirmed
B007882,C001532,T000034,2026-08-02,1981.69,Confirmed
B007883,C004977,T000050,2026-08-10,3866.3,Pending
B007884,C002683,T000001,2025-10-19,4178.53,Confirmed
B007885,C000254,T000018,2026-08-28,3956.69,Cancelled
B007886,C003549,T000040,2026-05-29,2254.13,Confirmed
B007887,C003186,T000043,2026-06-19,4721.08,Confirmed
B007888,C001232,T000015,2026-02-26,3470.73,Confirmed
B007889,C002424,T000048,2026-06-25,3090.86,Confirmed
B007890,C003576,T000049,2026-01-07,3640.59,Pending
B007891,C004262,T000017,2026-04-28,701.27,Confirmed
B007892,C001574,T000044,2026-01-21,2257.32,Confirmed
B007893,C002909,T000010,2026-07-20,4465.48,Confirmed
B007894,C004713,T000020,2026-07-24,1224.86,Pending
B007895,C001626,T000006,2026-02-13,2364.8,Cancelled
B007896,C003999,T000008,2026-02-24,2323.62,Confirmed
B007897,C003884,T000045,2025-09-18,2102.19,Confirmed
B007898,C003516,T000034,2026-04-06,3030.58,Confirmed
B007899,C003404,T000032,2026-02-25,4982.89,Confirmed
B007900,C004599,T000042,2025-12-09,1651.32,Confirmed
B007901,C004681,T000004,2025-12-12,3672.31,Pending
B007902,C001959,T000044,2025-11-30,3910.98,Cancelled
B007903,C004010,T000050,2026-09-21,3130.24,Confirmed
B007904,C002736,T000039,2025-11-18,938.64,Pending
B007905,C004492,T000020,2026-06-23,3075.68,Confirmed
B007906,C003175,T000024,2026-01-09,4790.59,Confirmed
B007907,C000402,T000024,2026-03-22,2039.27,Confirmed
B007908,C000975,T000026,2025-10-12,3378.6,Confirmed
B007909,C000224,T000025,2026-10-17,4817.29,Confirmed
B007910,C004614,T000036,2026-01-29,4090.96,Confirmed
B007911,C000236,T000007,2025-09-22,3597.38,Confirmed
B007912,C003499,T000010,2026-05-17,4870.17,Pending
B007913,C004212,T000047,2026-04-25,1267.62,Confirmed
B007914,C003235,T000012,2026-02-13,3977.37,Confirmed
B007915,C000226,T000001,2025-11-28,2330.76,Confirmed
B007916,C002278,T000050,2026-10-28,2121.94,Confirmed
B007917,C004278,T000025,2026-07-19,2843.03,Cancelled
B007918,C001342,T000016,2025-12-23,651.88,Confirmed
B007919,C004037,T000005,2025-11-29,1906.38,Confirmed
B007920,C000210,T000019,2026-08-21,1247.97,Confirmed
B007921,C003728,T000004,2026-01-30,1124.11,Pending
B007922,C003929,T000006,2026-05-24,2018.03,Confirmed
B007923,C004990,T000026,2025-12-05,4110.19,Pending
B007924,C002804,T000049,2025-10-30,1405.0,Confirmed
B007925,C001110,T000039,2025-11-20,2891.37,Confirmed
B007926,C002027,T000039,2025-08-28,3868.95,Confirmed
B007927,C000394,T000009,2026-01-09,1584.37,Cancelled
B007928,C000844,T000045,2025-08-20,4658.91,Confirmed
B007929,C001525,T000014,2026-08-06,4399.24,Confirmed
B007930,C000604,T000048,2026-06-21,1630.3,Confirmed
B007931,C000582,T000009,2025-11-30,4953.37,Confirmed
B007932,C001940,T000015,2026-04-24,3511.27,Cancelled
B007933,C000133,T000037,2025-10-11,1787.45,Cancelled
B007934,C002839,T000050,2026-06-12,3564.67,Cancelled
B007935,C003386,T000020,2026-11-10,3498.12,Confirmed
B007936,C003771,T000008,2026-03-14,3227.87,Confirmed
B007937,C002269,T000032,2026-02-13,3702.63,Pending
B007938,C000976,T000047,2026-05-23,1707.42,Cancelled
B007939,C001814,T000021,2026-05-28,4905.43,Confirmed
B007940,C003264,T000041,2026-09-30,4360.53,Confirmed
B007941,C001544,T000019,2026-06-14,3855.84,Confirmed
B007942,C002836,T000029,2026-09-14,618.37,Confirmed
B007943,C002739,T000031,2025-10-01,3156.73,Confirmed
B007944,C001358,T000006,2026-02-01,3679.18,Confirmed
B007945,C004135,T000004,2025-10-26,4343.45,Pending
B007946,C001317,T000043,2026-09-25,4757.71,Confirmed
B007947,C000162,T000029,2026-11-11,4621.34,Confirmed
B007948,C001910,T000042,2026-03-05,2327.2,Cancelled
B007949,C001128,T000003,2026-07-29,4534.26,Confirmed
B007950,C003871,T000001,2026-01-13,503.37,Pending
B007951,C001659,T000044,2025-11-22,2081.64,Confirmed
B007952,C003126,T000015,2026-01-27,1012.46,Confirmed
B007953,C001964,T000047,2026-03-30,4473.8,Confirmed
B007954,C002290,T000021,2026-08-02,4675.92,Confirmed
B007955,C000967,T000046,2026-07-13,1652.04,Confirmed
B007956,C000890,T000031,2025-11-29,2152.9,Confirmed
B007957,C003062,T000007,2025-08-15,4927.45,Confirmed
B007958,C003630,T000017,2026-02-17,3047.29,Confirmed
B007959,C003190,T000019,2026-07-18,2736.75,Confirmed
B007960,C002749,T000039,2025-08-28,2751.96,Confirmed
B007961,C001667,T000003,2026-06-04,3632.85,Confirmed
B007962,C003067,T000030,2025-12-14,4795.44,Confirmed
